tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,stage,calculated_rating,most_likely_breed,retweet_count,favorite_count
7.09198E+17,,,3/14/2016 2:04,Twitter for iPhone,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",,,https://twitter.com/dog_rates/status/709198395643068416/photo/1,45,50,,,,,,,0.9,borzoi,589,2263
7.09158E+17,,,3/13/2016 23:24,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,,,https://twitter.com/dog_rates/status/709158332880297985/photo/1,10,10,Rodney,,,,,,1,Siberian_husky,366,1874
7.09042E+17,,,3/13/2016 15:43,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,,,https://twitter.com/dog_rates/status/709042156699303936/photo/1,9,10,Klevin,,,,,,0.9,Rottweiler,1477,4328
7.08846E+17,,,3/13/2016 2:43,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,,,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",9,10,,,,pupper,,pupper,0.9,schipperke,802,2738
7.08834E+17,,,3/13/2016 1:57,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,,,https://twitter.com/dog_rates/status/708834316713893888/photo/1,10,10,Malikai,,,,,,1,Eskimo_dog,449,1550
7.08811E+17,,,3/13/2016 0:24,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,,,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",10,10,Mister,,,,,,1,golden_retriever,6246,15220
7.08738E+17,,,3/12/2016 19:35,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,,,https://twitter.com/dog_rates/status/708738143638450176/photo/1,11,10,Coco,,,,,,1.1,Pomeranian,739,2538
7.08711E+17,,,3/12/2016 17:47,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,,,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",11,10,Smokey,,,,,,1.1,German_short-haired_pointer,638,2334
7.0848E+17,,,3/12/2016 2:28,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,,,https://twitter.com/dog_rates/status/708479650088034305/photo/1,13,10,Bear,,,,,,1.3,Shih-Tzu,617,2338
7.0847E+17,,,3/12/2016 1:49,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,,,https://twitter.com/dog_rates/status/708469915515297792/photo/1,11,10,Bobble,,,,,,1.1,Chihuahua,729,2850
7.08356E+17,,,3/11/2016 18:18,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,,,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",10,10,Oliver,,,,,,1,pug,1199,3306
7.08349E+17,,,3/11/2016 17:50,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,,,https://twitter.com/dog_rates/status/708349470027751425/photo/1,11,10,River,,,,,,1.1,basenji,676,2185
7.08149E+17,,,3/11/2016 4:35,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,,,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,Jebberson,,,,,,1,Cardigan,1412,3987
7.08131E+17,,,3/11/2016 3:22,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,,,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11,10,,,,,,,1.1,French_bulldog,784,3098
7.08119E+17,,,3/11/2016 2:36,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,,,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,Cooper,,,,,,0.9,Norwich_terrier,896,2478
7.08109E+17,,,3/11/2016 1:56,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,,,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,Remington,,,,,,1,Staffordshire_bullterrier,501,1800
7.08026E+17,,,3/10/2016 20:26,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,,,https://twitter.com/dog_rates/status/708026248782585858/video/1,13,10,,,,,,,1.3,malinois,1749,4062
7.07996E+17,,,3/10/2016 18:25,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,,,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12,10,Farfle,,,,,,1.2,,1013,2864
7.0797E+17,,,3/10/2016 16:42,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,,,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11,10,Rufus,,,,,,1.1,toy_poodle,867,2484
7.07777E+17,,,3/10/2016 3:55,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,,,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,Sadie,,,,,,1.1,miniature_pinscher,872,3006
7.07742E+17,,,3/10/2016 1:35,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,,,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,,,,,,,1,whippet,555,2289
7.07694E+17,,,3/9/2016 22:24,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,,,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,Jiminus,,,,,,0.7,,915,3123
7.07611E+17,,,3/9/2016 16:56,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,,,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,Harper,,,,,,1.2,golden_retriever,5714,15582
7.07421E+17,,,3/9/2016 4:19,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,,,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4,10,Keurig,,,,,,0.4,kuvasz,632,2070
7.07412E+17,,,3/9/2016 3:45,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",,,https://twitter.com/dog_rates/status/707411934438625280/photo/1,11,10,,,,pupper,,pupper,1.1,Lakeland_terrier,543,2112
7.07388E+17,,,3/9/2016 2:08,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,,,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,Clarkus,,,,,,1,Chihuahua,1147,3217
7.07377E+17,,,3/9/2016 1:26,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,,,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,,,,,,,0.9,golden_retriever,974,3009
7.07316E+17,,,3/8/2016 21:23,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,,,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,Finnegus,,,pupper,,pupper,1,Bernese_mountain_dog,578,2283
7.07297E+17,,,3/8/2016 20:09,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,,,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10,10,Cassie,,,,,,1,Blenheim_spaniel,709,2579
7.0706E+17,,,3/8/2016 4:25,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,,,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11,10,Cupcake,,,,,,1.1,Samoyed,619,2399
7.07038E+17,,,3/8/2016 3:00,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,,,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10,10,Kathmandu,,,,,,1,pug,716,2015
7.07021E+17,,,3/8/2016 1:52,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,,,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12,10,Tucker,,,,,,1.2,cocker_spaniel,1221,3729
7.07014E+17,,,3/8/2016 1:25,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,,,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11,10,Ellie,,,,,,1.1,Chihuahua,539,2114
7.06902E+17,,,3/7/2016 17:58,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,,,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3,10,Elliot,,,,,,0.3,,522,1882
7.06682E+17,,,3/7/2016 3:24,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,,,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12,10,Katie,,,,,,1.2,toy_poodle,890,3024
7.06645E+17,,,3/7/2016 0:57,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,,,https://twitter.com/dog_rates/status/706644897839910912/video/1,9,10,Shadow,,,,,,0.9,Chihuahua,982,2344
7.06593E+17,,,3/6/2016 21:31,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,,,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10,10,,,,,,,1,,581,1982
7.06538E+17,,,3/6/2016 17:52,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",,,https://twitter.com/dog_rates/status/706538006853918722/photo/1,11,10,Oliver,,,,,,1.1,chow,1287,3187
7.06517E+17,,,3/6/2016 16:27,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,,,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12,10,,,,,,,1.2,golden_retriever,929,2873
7.06346E+17,,,3/6/2016 5:11,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,,,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",12,10,Koda,,,,,,1.2,Tibetan_mastiff,842,3168
7.0631E+17,,,3/6/2016 2:46,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,,,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12,10,,,,pupper,,pupper,1.2,Pembroke,7124,19496
7.06291E+17,,,3/6/2016 1:31,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,,,"https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",11,10,,,,,,,1.1,Border_terrier,435,1565
7.06266E+17,,,3/5/2016 23:51,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",,,https://twitter.com/dog_rates/status/706265994973601792/photo/1,11,10,Kara,,,,,,1.1,papillon,848,2516
7.06166E+17,,,3/5/2016 17:16,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,,,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7,10,Dexter,,,,,,0.7,Samoyed,1447,4717
7.05975E+17,,,3/5/2016 4:36,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,,,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10,10,Adele,,,pupper,,pupper,1,Staffordshire_bullterrier,662,2861
7.0597E+17,,,3/5/2016 4:17,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,,,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12,10,Lucy,,,,,,1.2,golden_retriever,795,2921
7.05899E+17,,,3/4/2016 23:32,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,,,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",10,10,Max,,,,,,1,collie,494,2181
7.05787E+17,7.03E+17,4196983835,3/4/2016 16:06,Twitter for iPhone,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",,,https://twitter.com/dog_rates/status/705786532653883392/photo/1,11,10,,,,pupper,,pupper,1.1,Labrador_retriever,466,1792
7.05592E+17,,,3/4/2016 3:13,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",,,https://twitter.com/dog_rates/status/705591895322394625/photo/1,11,10,,,,,,,1.1,basenji,1027,2909
7.05476E+17,,,3/3/2016 19:32,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,,,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",12,10,Zara,,,,,,1.2,golden_retriever,825,2741
7.05443E+17,,,3/3/2016 17:19,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,,,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12,10,Cooper,,,,,,1.2,Great_Pyrenees,1459,4064
7.05428E+17,,,3/3/2016 16:23,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,,,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11,10,Ambrose,,,pupper,,pupper,1.1,Chihuahua,1517,3508
7.05239E+17,,,3/3/2016 3:51,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,,,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11,10,Jimothy,,,,,,1.1,Chihuahua,677,2771
7.05223E+17,,,3/3/2016 2:49,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,,,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9,10,Bode,,,,,,0.9,Chesapeake_Bay_retriever,712,2374
7.05102E+17,,,3/2/2016 18:48,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,,,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10,10,Terrenth,,,,,,1,collie,472,1961
7.05066E+17,,,3/2/2016 16:23,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,,,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12,10,Reese,,,,,,1.2,Airedale,556,2013
7.04871E+17,6.67E+17,4196983835,3/2/2016 3:30,Twitter for iPhone,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,,,https://twitter.com/dog_rates/status/704871453724954624/photo/1,12,10,,,,,,,1.2,Norfolk_terrier,1014,3958
7.0486E+17,,,3/2/2016 2:43,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,,,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10,10,,,,pupper,,pupper,1,pug,476,2069
7.04848E+17,,,3/2/2016 1:56,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",,,https://twitter.com/dog_rates/status/704847917308362754/photo/1,12,10,,,,,,,1.2,golden_retriever,1365,4693
7.0482E+17,,,3/2/2016 0:05,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,,,https://twitter.com/dog_rates/status/704819833553219584/photo/1,7,10,Chesterson,,,,,,0.7,,895,2447
7.04761E+17,,,3/1/2016 20:11,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,,,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13,10,,,,pupper,,pupper,1.3,Chihuahua,2620,6126
7.045E+17,,,3/1/2016 2:53,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,,,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12,10,,,,,,,1.2,Chihuahua,902,2655
7.0448E+17,,,3/1/2016 1:36,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,,,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11,10,Lucia,,,,,,1.1,Samoyed,979,3148
7.04365E+17,,,2/29/2016 17:56,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,,,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",12,10,Bisquick,,,,,,1.2,Pembroke,3226,7327
7.04347E+17,,,2/29/2016 16:47,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,,,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10,10,Ralphson,,,pupper,,pupper,1,Brittany_spaniel,313,1445
7.04113E+17,,,2/29/2016 1:17,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,,,"https://twitter.com/dog_rates/status/704113298707505153/photo/1,https://twitter.com/dog_rates/status/704113298707505153/photo/1",8,10,Stanley,,,,,,0.8,,520,1714
7.04055E+17,,,2/28/2016 21:25,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,,,https://twitter.com/dog_rates/status/704054845121142784/photo/1,60,50,,,,,,,1.2,Great_Pyrenees,841,2691
7.03774E+17,,,2/28/2016 2:50,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",,,https://twitter.com/dog_rates/status/703774238772166656/photo/1,10,10,,,,,,,1,Labrador_retriever,404,1704
7.03769E+17,,,2/28/2016 2:29,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,,,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",10,10,,,,,,,1,boxer,1021,3012
7.03632E+17,,,2/27/2016 17:24,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,,,"https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1",11,10,Bella,,,,,,1.1,,600,2360
7.03611E+17,,,2/27/2016 16:03,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,,,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10,10,Scooter,,,pupper,,pupper,1,Pembroke,1380,3541
7.03425E+17,7.03E+17,4196983835,2/27/2016 3:42,Twitter for iPhone,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",,,https://twitter.com/dog_rates/status/703425003149250560/photo/1,9,10,,,,,,,0.9,miniature_pinscher,1220,3498
7.03407E+17,,,2/27/2016 2:32,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,,,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10,10,,,,pupper,,pupper,1,,623,2255
7.03383E+17,,,2/27/2016 0:55,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,,,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",12,10,Charlie,,,,,,1.2,golden_retriever,1027,3220
7.03356E+17,,,2/26/2016 23:10,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,,,https://twitter.com/dog_rates/status/703356393781329922/photo/1,9,10,Socks,,,,,,0.9,Border_collie,345,1764
7.03269E+17,,,2/26/2016 17:20,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,,,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12,10,,,,pupper,,pupper,1.2,kuvasz,494,1823
7.03079E+17,,,2/26/2016 4:48,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,,,"https://twitter.com/dog_rates/status/703079050210877440/photo/1,https://twitter.com/dog_rates/status/703079050210877440/photo/1",11,10,,,,,,,1.1,Pembroke,2799,6806
7.03042E+17,,,2/26/2016 2:20,Twitter for iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,,,https://twitter.com/dog_rates/status/703041949650034688/photo/1,10,10,,,,,,,1,,11297,24312
7.02932E+17,,,2/25/2016 19:04,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,,,https://twitter.com/dog_rates/status/702932127499816960/photo/1,6,10,Chip,,,,,,0.6,,651,2369
7.02685E+17,,,2/25/2016 2:42,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,,,https://twitter.com/dog_rates/status/702684942141153280/photo/1,11,10,Lucy,,,,,,1.1,golden_retriever,964,2979
7.02671E+17,,,2/25/2016 1:47,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,,,https://twitter.com/dog_rates/status/702671118226825216/photo/1,10,10,Rambo,,,,,,1,bloodhound,508,2021
7.02598E+17,,,2/24/2016 20:56,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",,,https://twitter.com/dog_rates/status/702598099714314240/photo/1,11,10,Sansa,,,pupper,,pupper,1.1,kelpie,3128,11317
7.0254E+17,,,2/24/2016 17:04,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,,,"https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1",12,10,,,,,,,1.2,Pomeranian,865,2640
7.02321E+17,,,2/24/2016 2:36,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,,,"https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1",12,10,,,,,,,1.2,West_Highland_white_terrier,948,3026
7.02277E+17,,,2/23/2016 23:39,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",,,https://twitter.com/dog_rates/status/702276748847800320/photo/1,11,10,,,,,,,1.1,Boston_bull,694,2276
7.02217E+17,,,2/23/2016 19:44,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",,,https://twitter.com/dog_rates/status/702217446468493312/photo/1,9,10,,,,,,,0.9,golden_retriever,1222,4389
7.01981E+17,,,2/23/2016 4:06,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,,,https://twitter.com/dog_rates/status/701981390485725185/photo/1,12,10,Fiji,,,,,,1.2,Pomeranian,888,3157
